id,timestamp,team_id,level,type,death_reason,data
14436,2026-01-17 01:07:23.745549+00,364,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14438,2026-01-17 01:07:26.022168+00,26,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14443,2026-01-17 01:07:41.2578+00,266,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
14448,2026-01-17 01:07:49.941277+00,20,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14456,2026-01-17 01:08:04.716525+00,364,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14469,2026-01-17 01:08:25.917344+00,28,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14477,2026-01-17 01:08:43.984838+00,28,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13222,2026-01-17 00:19:29.198233+00,18,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13237,2026-01-17 00:20:05.482823+00,135,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13241,2026-01-17 00:20:11.447583+00,135,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
13245,2026-01-17 00:20:12.494524+00,1469,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
13278,2026-01-17 00:21:47.672927+00,1007,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13280,2026-01-17 00:21:56.660304+00,18,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
13284,2026-01-17 00:22:07.500514+00,807,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13300,2026-01-17 00:23:16.515247+00,1469,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
13640,2026-01-17 00:36:21.233463+00,986,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13736,2026-01-17 00:39:30.920498+00,364,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13745,2026-01-17 00:39:40.26957+00,364,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13804,2026-01-17 00:42:48.295926+00,986,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13811,2026-01-17 00:43:06.23889+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13921,2026-01-17 00:48:42.983327+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
13940,2026-01-17 00:49:24.785408+00,135,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13943,2026-01-17 00:49:35.770691+00,135,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13948,2026-01-17 00:49:50.019489+00,1466,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
13979,2026-01-17 00:51:00.35705+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14050,2026-01-17 00:53:19.448904+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
14051,2026-01-17 00:53:35.096317+00,19,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14209,2026-01-17 00:58:44.187808+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14216,2026-01-17 00:58:58.804377+00,807,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14267,2026-01-17 01:01:07.059816+00,929,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14273,2026-01-17 01:01:21.048771+00,33,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
14283,2026-01-17 01:01:42.202354+00,997,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14288,2026-01-17 01:02:02.539406+00,859,WESTERN,death_train,TRAIN_RUN_OVER,"{""death_reason"":""TRAIN_RUN_OVER""}"
14376,2026-01-17 01:05:28.537786+00,929,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14381,2026-01-17 01:05:39.941146+00,28,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14382,2026-01-17 01:05:40.071481+00,397,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14384,2026-01-17 01:05:43.630144+00,859,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14437,2026-01-17 01:07:24.978861+00,14,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14453,2026-01-17 01:08:01.931071+00,28,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14454,2026-01-17 01:08:03.056567+00,1567,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
14455,2026-01-17 01:08:03.842082+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14468,2026-01-17 01:08:25.8633+00,266,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
14495,2026-01-17 01:09:31.522225+00,974,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14515,2026-01-17 01:10:14.734343+00,26,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14520,2026-01-17 01:10:22.956395+00,28,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14522,2026-01-17 01:10:25.783794+00,28,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14523,2026-01-17 01:10:26.509214+00,135,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14535,2026-01-17 01:10:57.710044+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14543,2026-01-17 01:11:18.656094+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14586,2026-01-17 01:14:07.382817+00,1003,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14602,2026-01-17 01:15:00.276574+00,1005,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14604,2026-01-17 01:15:03.86393+00,793,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14606,2026-01-17 01:15:09.750191+00,628,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14623,2026-01-17 01:16:07.196914+00,795,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14624,2026-01-17 01:16:10.867517+00,499,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14627,2026-01-17 01:16:21.550679+00,945,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14639,2026-01-17 01:17:04.531772+00,23,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14653,2026-01-17 01:17:40.762403+00,23,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14658,2026-01-17 01:17:52.720122+00,23,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14660,2026-01-17 01:17:52.995907+00,945,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14670,2026-01-17 01:18:11.490983+00,23,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14684,2026-01-17 01:19:20.172385+00,947,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
14686,2026-01-17 01:19:22.710625+00,945,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14697,2026-01-17 01:20:10.270532+00,947,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14705,2026-01-17 01:20:36.900029+00,947,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14708,2026-01-17 01:20:49.864694+00,997,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
14712,2026-01-17 01:21:01.859992+00,964,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13233,2026-01-17 00:19:54.196269+00,1007,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13238,2026-01-17 00:20:05.807745+00,665,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13239,2026-01-17 00:20:08.509882+00,32,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13254,2026-01-17 00:20:27.167981+00,18,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13260,2026-01-17 00:20:35.657728+00,18,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13269,2026-01-17 00:20:47.604059+00,664,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
13276,2026-01-17 00:21:10.829109+00,807,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13291,2026-01-17 00:22:29.553786+00,2,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13641,2026-01-17 00:36:24.613062+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13649,2026-01-17 00:36:43.74922+00,939,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13652,2026-01-17 00:36:49.339397+00,986,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
13699,2026-01-17 00:38:11.836706+00,939,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13742,2026-01-17 00:39:38.148707+00,939,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13743,2026-01-17 00:39:38.191607+00,811,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
13766,2026-01-17 00:40:45.818825+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13781,2026-01-17 00:41:43.743308+00,811,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
13783,2026-01-17 00:41:46.57221+00,57,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13809,2026-01-17 00:42:57.846241+00,364,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13813,2026-01-17 00:43:07.72982+00,989,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13830,2026-01-17 00:44:11.962662+00,19,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13848,2026-01-17 00:45:36.440735+00,1057,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
13858,2026-01-17 00:46:13.982809+00,19,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13924,2026-01-17 00:48:51.262569+00,944,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13932,2026-01-17 00:49:11.267972+00,14,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13945,2026-01-17 00:49:47.362418+00,860,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
13946,2026-01-17 00:49:47.663503+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13950,2026-01-17 00:49:53.8003+00,1789,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14058,2026-01-17 00:54:04.462107+00,929,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14061,2026-01-17 00:54:07.783134+00,1789,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14078,2026-01-17 00:54:35.817735+00,14,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14082,2026-01-17 00:54:39.949888+00,929,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14084,2026-01-17 00:54:43.710786+00,14,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14094,2026-01-17 00:54:52.556435+00,793,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14111,2026-01-17 00:55:12.556389+00,134,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14116,2026-01-17 00:55:26.687587+00,14,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14117,2026-01-17 00:55:26.89046+00,664,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
14160,2026-01-17 00:56:56.532501+00,33,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
14176,2026-01-17 00:57:30.577202+00,944,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14181,2026-01-17 00:57:40.741338+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14182,2026-01-17 00:57:44.158075+00,22,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14190,2026-01-17 00:58:04.775662+00,760,WESTERN,death_train,TRAIN_RUN_OVER,"{""death_reason"":""TRAIN_RUN_OVER""}"
14191,2026-01-17 00:58:05.143705+00,14,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14215,2026-01-17 00:58:55.698973+00,14,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14270,2026-01-17 01:01:10.596269+00,57,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14271,2026-01-17 01:01:14.87646+00,997,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
14272,2026-01-17 01:01:16.948776+00,1057,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14278,2026-01-17 01:01:28.37294+00,134,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
14284,2026-01-17 01:01:47.673032+00,12,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14291,2026-01-17 01:02:08.248519+00,12,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14295,2026-01-17 01:02:15.092085+00,12,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14297,2026-01-17 01:02:21.463857+00,12,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14309,2026-01-17 01:02:51.694399+00,28,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14310,2026-01-17 01:02:52.764377+00,1003,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
14319,2026-01-17 01:03:07.460832+00,793,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14322,2026-01-17 01:03:15.894283+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14333,2026-01-17 01:03:29.824744+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14379,2026-01-17 01:05:35.892887+00,937,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14391,2026-01-17 01:05:51.00504+00,28,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14404,2026-01-17 01:06:09.588916+00,28,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14421,2026-01-17 01:06:46.097233+00,1024,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13244,2026-01-17 00:20:12.253253+00,18,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13249,2026-01-17 00:20:19.065893+00,135,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13252,2026-01-17 00:20:25.573406+00,18,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13253,2026-01-17 00:20:25.719885+00,18,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
13263,2026-01-17 00:20:37.729048+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13264,2026-01-17 00:20:37.91417+00,18,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13265,2026-01-17 00:20:42.983399+00,807,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
13642,2026-01-17 00:36:27.906694+00,1469,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
13747,2026-01-17 00:39:42.497894+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13751,2026-01-17 00:39:49.587466+00,18,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
13753,2026-01-17 00:39:54.607973+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13819,2026-01-17 00:43:32.407723+00,989,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
13820,2026-01-17 00:43:34.775787+00,1469,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
13832,2026-01-17 00:44:13.865322+00,57,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13837,2026-01-17 00:45:04.11611+00,811,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
13842,2026-01-17 00:45:13.676461+00,1789,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
13855,2026-01-17 00:46:04.459406+00,10,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13890,2026-01-17 00:47:29.69405+00,364,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
13929,2026-01-17 00:49:07.140393+00,364,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13930,2026-01-17 00:49:07.655346+00,1057,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
13931,2026-01-17 00:49:07.733933+00,944,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13934,2026-01-17 00:49:16.395044+00,364,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13937,2026-01-17 00:49:18.938498+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
13939,2026-01-17 00:49:24.172597+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13942,2026-01-17 00:49:28.90003+00,14,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
13949,2026-01-17 00:49:51.111198+00,944,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
13976,2026-01-17 00:50:57.12558+00,1466,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
13983,2026-01-17 00:51:06.475934+00,31,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
14059,2026-01-17 00:54:04.675468+00,929,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14066,2026-01-17 00:54:19.110017+00,42,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
14086,2026-01-17 00:54:45.552686+00,1567,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
14092,2026-01-17 00:54:51.945316+00,939,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14124,2026-01-17 00:55:40.094087+00,929,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14220,2026-01-17 00:59:06.919761+00,859,WESTERN,death_train,TRAIN_RUN_OVER,"{""death_reason"":""TRAIN_RUN_OVER""}"
14229,2026-01-17 00:59:17.69739+00,807,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14276,2026-01-17 01:01:27.55729+00,266,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
14383,2026-01-17 01:05:41.365809+00,28,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14410,2026-01-17 01:06:22.54389+00,28,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14463,2026-01-17 01:08:15.246451+00,33,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
14466,2026-01-17 01:08:17.990534+00,14,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14481,2026-01-17 01:08:54.42159+00,12,CEMETERY,WISP_ATTACK,WISP_ATTACK,"{""death_reason"":""WISP_ATTACK""}"
14482,2026-01-17 01:08:55.835735+00,760,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14490,2026-01-17 01:09:17.072687+00,859,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14548,2026-01-17 01:11:47.921851+00,135,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14567,2026-01-17 01:12:44.033488+00,12,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
14582,2026-01-17 01:13:45.645311+00,937,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14584,2026-01-17 01:13:49.477538+00,801,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
14594,2026-01-17 01:14:41.91348+00,100,CITY,death_car,CAR_RUN_OVER,"{""death_reason"":""CAR_RUN_OVER""}"
14603,2026-01-17 01:15:02.744036+00,1024,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14608,2026-01-17 01:15:23.032811+00,397,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
14621,2026-01-17 01:16:06.068694+00,947,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
14626,2026-01-17 01:16:16.173226+00,23,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14637,2026-01-17 01:16:53.603065+00,23,CEMETERY,death_spike_trap,SPIKE_TRAP,"{""death_reason"":""SPIKE_TRAP""}"
14643,2026-01-17 01:17:13.935735+00,135,CEMETERY,death_flame_trap,FLAME_TRAP,"{""death_reason"":""FLAME_TRAP""}"
